LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	ANI_CI95	COVERED_SIG_LEN	BEST_SIG_COV	DEPTH	REL_ABUNDANCE
family	Chromatiaceae	1046	1944	212557	0.975645	205612	0.069366	0.101040	0.000378
family	Myxococcaceae	31	4240	393360	0.976998	369803	0.093743	0.099731	0.000373
family	Tissierellaceae	1737406	1563	209908	0.971542	198863	0.093248	0.098427	0.000369
family	Parvibaculaceae	2813035	2436	247230	0.975625	239721	0.053768	0.094294	0.000353
family	Methylophilaceae	32011	1318	151862	0.969630	130155	0.039126	0.092347	0.000346
family	Bacteroidaceae	815	2356	258088	0.969703	158010	0.039048	0.088021	0.000330
family	Phreatobacteraceae	2843305	1947	173156	0.978277	164433	0.083335	0.087756	0.000329
family	Intestinimonas - no_f_rank	Intestinimonas - no_f_rank	1599	200434	0.968292	164822	0.048377	0.076101	0.000285
family	Catenulisporaceae	414877	3886	376678	0.976187	363735	0.061497	0.063685	0.000238
family	Treponemataceae	2845253	1003	133311	0.970854	128882	0.051568	0.053357	0.000200
family	Kineosporiaceae	83778	1250	95877	0.975510	71553	0.035233	0.047210	0.000177
family	Clostridiales Family XVII. Incertae Sedis	539000	724	64353	0.977483	63188	0.045439	0.046277	0.000173
family	Streptomycetaceae	2062	715	58920	0.977394	40235	0.023583	0.045707	0.000171
family	Rikenellaceae	171550	901	92985	0.965353	56514	0.013067	0.041469	0.000155
family	Pectobacteriaceae	1903410	810	82824	0.972056	80785	0.015571	0.038668	0.000145
family	Brucellaceae	118882	193	19461	0.934974	13572	0.009008	0.036602	0.000137
family	Selenomonadaceae	1843491	434	39108	0.976195	38331	0.034308	0.035209	0.000132
family	Micrococcaceae	1268	427	48258	0.870062	29944	0.003006	0.029652	0.000111
family	Elioraeaceae	2690195	604	54634	0.976557	52995	0.028209	0.029081	0.000109
family	Beijerinckiaceae	45404	574	62557	0.968484	44357	0.020097	0.028367	0.000106
family	Intrasporangiaceae	85021	302	20628	0.921887	14128	0.009005	0.027585	0.000103
family	Pengzhenrongella - no_f_rank	Pengzhenrongella - no_f_rank	542	48988	0.975219	48087	0.026680	0.027180	0.000102
family	Dermabacteraceae	85020	317	27382	0.955105	19334	0.011162	0.027122	0.000102
family	Atopobiaceae	1643824	248	25499	0.971958	25185	0.024394	0.024698	0.000092
family	Methylococcaceae	403	687	71267	0.959864	19887	0.006178	0.022868	0.000086
family	Chitinophagaceae	563835	657	86337	0.969945	85027	0.021467	0.021811	0.000082
family	Xylophilus - no_f_rank	Xylophilus - no_f_rank	439	52400	0.952745	14403	0.005762	0.020964	0.000078
family	Lacipirellulaceae	2691359	794	89407	0.973082	88268	0.017335	0.017559	0.000066
family	Halieaceae	1706372	401	47220	0.880768	6687	0.002431	0.017165	0.000064
family	Desulfitobacteriaceae	2937909	142	15076	0.950605	15002	0.008242	0.014802	0.000055
family	Bacillaceae	186817	99	8316	0.715247	6569	0.002393	0.013633	0.000051
family	Spirosomataceae	2896860	457	60585	0.964652	51442	0.008714	0.013359	0.000050
family	Terrihabitans - no_f_rank	Terrihabitans - no_f_rank	219	22475	0.967484	22349	0.010838	0.010899	0.000041
family	Prevotellaceae	171552	201	25598	0.948683	24823	0.008207	0.010754	0.000040
family	Azonexaceae	2008795	239	26965	0.951009	26965	0.005644	0.010316	0.000039
family	Desulfuromonadaceae	213421	207	24222	0.939267	24222	0.003833	0.007647	0.000029
family	Hyphomicrobiaceae	45401	141	15702	0.955025	15495	0.005949	0.006042	0.000023
family	Rubrobacteraceae	84997	124	12078	0.947877	11937	0.005646	0.005973	0.000022
family	Idiomarinaceae	267893	94	11758	0.896847	11136	0.003280	0.005598	0.000021
family	Syntrophaceae	213468	113	15220	0.947782	15220	0.005227	0.005227	0.000020
family	Thioalkalibacteraceae	2035710	76	7622	0.931461	7582	0.004853	0.004879	0.000018
family	Baekduiaceae	2600303	115	9696	0.942893	9696	0.004628	0.004628	0.000017
family	Archangiaceae	39	244	24947	0.955710	24947	0.004149	0.004478	0.000017
family	Jiangellaceae	1217100	109	11287	0.929507	9552	0.003692	0.004363	0.000016
family	Sulfurospirillaceae	2932623	49	4496	0.886089	4496	0.003664	0.003742	0.000014
family	Opitutaceae	134623	152	16386	0.944329	16332	0.003580	0.003591	0.000013
family	Vallitaleaceae	2603322	85	11274	0.927840	11205	0.003487	0.003508	0.000013
family	Steroidobacteraceae	2689614	52	6044	0.869522	6044	0.002337	0.002337	0.000009
family	Ruaniaceae	1331736	49	4618	0.777890	4087	0.001420	0.001604	0.000006
family	Heliobacteriaceae	31984	36	4022	0.797263	4022	0.001582	0.001582	0.000006
family	Rhodocyclaceae	75787	24	2155	0.603154	2084	0.000869	0.001217	0.000005
family	Prolixibacteraceae	1471398	42	5015	0.776458	4814	0.001131	0.001179	0.000004
family	Sphaerochaetaceae	2791015	25	3589	0.735118	3589	0.001065	0.001065	0.000004
family	Acidaminococcaceae	909930	15	2091	0.551137	2025	0.000458	0.000944	0.000004
family	Wenzhouxiangellaceae	1676141	20	2241	0.660149	2241	0.000874	0.000874	0.000003
family	Eubacteriaceae	186806	24	2756	0.578623	2756	0.000499	0.000858	0.000003
family	Shewanellaceae	267890	6	883	0.517535	883	0.000549	0.000744	0.000003
family	Hafniaceae	1903412	5	386	0.505089	165	0.000297	0.000694	0.000003
family	Thiobacillaceae	2008790	9	770	0.549620	770	0.000574	0.000574	0.000002
family	Cellvibrionaceae	1706371	14	1637	0.570821	1637	0.000444	0.000461	0.000002
family	Tannerellaceae	2005525	16	1647	0.567630	1647	0.000395	0.000395	0.000001
family	Peptococcaceae	186807	10	1302	0.556050	1302	0.000394	0.000394	0.000001
family	Enterococcaceae	81852	3	176	0.502555	176	0.000295	0.000325	0.000001
family	Morganellaceae	1903414	8	367	0.500883	334	0.000136	0.000264	0.000001
family	Conexibacteraceae	320583	10	556	0.510510	556	0.000176	0.000206	0.000001
family	Bruguierivoracaceae	2812006	4	340	0.503140	232	0.000129	0.000189	0.000001
family	Bartonellaceae	772	3	321	0.501145	134	0.000073	0.000175	0.000001
family	Straboviridae	2946170	1	31	0.500635	31	0.000158	0.000158	0.000001
family	Dermatophilaceae	85018	6	415	0.507014	415	0.000149	0.000149	0.000001
family	Helicobacteraceae	72293	3	108	0.500169	37	0.000036	0.000104	0.000000
family	Sphingosinicellaceae	2820280	2	199	0.501143	160	0.000072	0.000089	0.000000
family	Flintibacter - no_f_rank	Flintibacter - no_f_rank	4	194	0.500514	98	0.000043	0.000085	0.000000
family	Synechococcaceae	1890426	1	30	0.500331	30	0.000085	0.000085	0.000000
family	Brevibacteriaceae	85019	1	111	0.500811	111	0.000066	0.000066	0.000000
family	Boseaceae	2831100	3	173	0.500226	173	0.000027	0.000061	0.000000
family	Maricaulaceae	2800061	1	112	0.500762	112	0.000060	0.000060	0.000000
family	Hyphomonadaceae	69657	4	155	0.500132	155	0.000022	0.000060	0.000000
family	Microbulbiferaceae	1706373	6	181	0.500044	61	0.000011	0.000059	0.000000
family	Candidatus Baumannia - no_f_rank	Candidatus Baumannia - no_f_rank	1	34	0.500247	34	0.000056	0.000056	0.000000
family	Kytococcaceae	2805426	2	67	0.500134	67	0.000029	0.000053	0.000000
family	Stappiaceae	2821832	2	70	0.500210	70	0.000046	0.000053	0.000000
family	Nocardiopsaceae	83676	2	61	0.500162	61	0.000040	0.000050	0.000000
family	Microcystaceae	1890449	1	37	0.500238	37	0.000049	0.000049	0.000000
family	Aquaspirillaceae	2897176	3	109	0.500294	109	0.000031	0.000048	0.000000
family	Spiroplasmataceae	2131	2	85	0.500124	43	0.000024	0.000047	0.000000
family	Luteimicrobium - no_f_rank	Luteimicrobium - no_f_rank	2	80	0.500455	80	0.000045	0.000045	0.000000
family	Paucibacter - no_f_rank	Paucibacter - no_f_rank	3	106	0.500071	72	0.000016	0.000045	0.000000
family	Budviciaceae	1903416	2	133	0.500283	88	0.000030	0.000045	0.000000
family	Thalassospiraceae	2844866	2	67	0.500107	67	0.000026	0.000042	0.000000
family	Planococcaceae	186818	2	69	0.500121	69	0.000026	0.000041	0.000000
family	Peptostreptococcaceae	186804	1	43	0.500190	43	0.000036	0.000036	0.000000
family	Amorphaceae	2685818	2	94	0.500398	94	0.000034	0.000034	0.000000
family	Halobacteriaceae	2236	1	42	0.500161	42	0.000032	0.000032	0.000000
family	Bogoriellaceae	145358	1	32	0.500104	32	0.000025	0.000025	0.000000
family	Pseudorhodoplanes - no_f_rank	Pseudorhodoplanes - no_f_rank	1	105	0.500275	105	0.000024	0.000024	0.000000
family	Archaeoglobaceae	2232	1	35	0.500100	35	0.000023	0.000023	0.000000
family	Candidatus Methanomethylophilaceae	2517203	1	34	0.500097	34	0.000022	0.000022	0.000000
family	Marinobacteraceae	2887365	2	68	0.500052	68	0.000011	0.000021	0.000000
family	Caldisericaceae	693073	1	30	0.500081	30	0.000021	0.000021	0.000000
family	Thiohalobacter - no_f_rank	Thiohalobacter - no_f_rank	1	35	0.500088	35	0.000021	0.000021	0.000000
family	Succinivibrionaceae	83763	2	66	0.500176	66	0.000020	0.000020	0.000000
family	Acidobacteriaceae	204434	2	87	0.500092	87	0.000015	0.000020	0.000000
family	Dehalogenimonas - no_f_rank	Dehalogenimonas - no_f_rank	1	36	0.500092	36	0.000020	0.000020	0.000000
family	Beutenbergiaceae	125316	1	39	0.500093	39	0.000019	0.000019	0.000000
family	Nitratiruptoraceae	2795691	1	32	0.500077	32	0.000018	0.000018	0.000000
family	Geodermatophilaceae	85030	1	34	0.500081	34	0.000018	0.000018	0.000000
family	Syntrophotaleaceae	2812024	1	45	0.500089	45	0.000017	0.000017	0.000000
family	Holophagaceae	574976	1	32	0.500072	32	0.000017	0.000017	0.000000
family	Thermohalobacteraceae	2848916	1	34	0.500075	34	0.000017	0.000017	0.000000
family	Euzebyaceae	908622	2	67	0.500146	67	0.000017	0.000017	0.000000
family	Desulfocapsaceae	2886822	2	67	0.500052	67	0.000011	0.000017	0.000000
family	Chrysiogenaceae	189770	1	38	0.500070	38	0.000015	0.000015	0.000000
family	Kaistiaceae	2831111	1	37	0.500064	37	0.000013	0.000013	0.000000
family	Piscirickettsiaceae	135616	1	34	0.500054	34	0.000013	0.000013	0.000000
family	Nitrospinaceae	407032	1	32	0.500053	32	0.000013	0.000013	0.000000
family	Jatrophihabitantaceae	2805416	1	30	0.500044	30	0.000011	0.000011	0.000000
family	Trichocoleusaceae	2303527	1	44	0.500061	44	0.000011	0.000011	0.000000
family	Eleftheria - no_f_rank	Eleftheria - no_f_rank	1	38	0.500051	38	0.000011	0.000011	0.000000
family	Limnochordaceae	1676650	1	30	0.500041	30	0.000011	0.000011	0.000000
family	Silvanigrellaceae	2024974	1	33	0.500045	33	0.000011	0.000011	0.000000
family	Proteinivoraceae	1491775	1	35	0.500045	35	0.000011	0.000011	0.000000
family	Chthonomonadaceae	1077264	1	32	0.500041	32	0.000010	0.000010	0.000000
family	Methanosarcinaceae	2206	1	30	0.500038	30	0.000010	0.000010	0.000000
family	Syntrophomonadaceae	68298	1	31	0.500038	31	0.000009	0.000009	0.000000
family	Celerinatantimonadaceae	412032	1	32	0.500038	32	0.000009	0.000009	0.000000
family	Colwelliaceae	267889	1	31	0.500036	31	0.000009	0.000009	0.000000
family	Hoyosellaceae	3040680	1	34	0.500036	34	0.000009	0.000009	0.000000
family	Hapalosiphonaceae	1892263	1	30	0.500032	30	0.000008	0.000008	0.000000
family	Leptotrichiaceae	1129771	1	30	0.500030	30	0.000008	0.000008	0.000000
family	Desulfobacteraceae	213119	1	35	0.500030	35	0.000007	0.000007	0.000000
family	Labilitrichaceae	1524216	1	65	0.500046	65	0.000007	0.000007	0.000000
family	Paenibacillaceae	186822	1	35	0.500028	35	0.000007	0.000007	0.000000
family	Chloroflexaceae	1106	1	31	0.500026	31	0.000006	0.000006	0.000000
family	Hymenobacteraceae	1853232	1	33	0.500027	33	0.000006	0.000006	0.000000
family	Pirellulaceae	2691357	1	51	0.500040	51	0.000006	0.000006	0.000000
family	Saccharospirillaceae	255527	1	35	0.500027	35	0.000006	0.000006	0.000000
family	Microcoleaceae	1892252	1	32	0.500024	32	0.000006	0.000006	0.000000
family	Bryobacteraceae	1962910	1	41	0.500026	41	0.000005	0.000005	0.000000
family	Desulfatibacillaceae	3031627	1	30	0.500020	30	0.000005	0.000005	0.000000
family	Sandaracinaceae	1055686	1	31	0.500019	31	0.000005	0.000005	0.000000
family	Cytophagaceae	89373	1	30	0.500017	30	0.000004	0.000004	0.000000
genus	Jeotgalibaca	1470540	218090	27632042	0.971581	1831550	0.974924	14.710646	0.055082
genus	Pseudazoarcus	2891323	144900	13664150	0.976933	1560038	0.955346	8.367739	0.031332
genus	Tolumonas	43947	159184	19413642	0.972244	2635123	0.986515	7.267916	0.027214
genus	Sphingomonas	13687	145298	14045505	0.977934	4897589	0.935960	7.112653	0.026632
genus	Chlorobaculum	256319	72764	6598915	0.977599	905985	0.946296	6.911792	0.025880
genus	Isoptericola	254250	104885	8328017	0.980643	1127188	0.918241	6.785316	0.025407
genus	Pseudomonas	286	69417	6283043	0.978747	4086716	0.656698	6.194589	0.023195
genus	Blautia	572511	126167	15811189	0.971886	3891398	0.984024	6.006384	0.022490
genus	Epidermidibacterium	2078948	141797	14103492	0.975955	2355252	0.961174	5.755606	0.021551
genus	Flavobacterium	237	102376	10976729	0.976320	5269052	0.923027	5.721266	0.021422
genus	Cloacibacterium	501783	34652	3371414	0.976015	602970	0.931843	5.224088	0.019561
genus	Chryseobacterium	59732	98727	10379980	0.976558	6520476	0.671218	4.867641	0.018226
genus	Immundisolibacter	1934947	84643	7982278	0.976986	1600959	0.940885	4.691191	0.017566
genus	Ottowia	219181	91864	8762641	0.976928	3132739	0.909032	4.587794	0.017178
genus	Mesorhizobium	68287	70604	6278484	0.977453	1569072	0.833080	4.366415	0.016349
genus	Kluyvera	579	79568	7696214	0.976404	2084223	0.883946	4.170125	0.015614
genus	Chromobacterium	535	6279	691778	0.973626	156942	0.934994	4.165640	0.015598
genus	Mycolicibacterium	1866885	84536	7444927	0.979759	3534175	0.848703	3.918875	0.014674
genus	Uruburuella	299568	66763	6899764	0.974723	1701458	0.926937	3.917993	0.014670
genus	Flaviflexus	1522056	62804	6476638	0.975226	1570311	0.942980	3.889548	0.014564
genus	Microlunatus	29404	138666	14351099	0.976218	4755231	0.929781	3.773088	0.014128
genus	Caulifigura	2795778	172068	20814620	0.972479	5477970	0.956045	3.632681	0.013602
genus	Thiothrix	1030	51713	5831154	0.973435	1533922	0.937043	3.565441	0.013350
genus	Tessaracoccus	72763	49197	5156408	0.977536	2145929	0.859018	3.546568	0.013280
genus	Nocardioides	1839	62670	5316031	0.980404	2412196	0.702321	3.526112	0.013203
genus	Thiomonas	32012	61573	5964725	0.976459	1582258	0.904740	3.412517	0.012778
genus	Sulfuricaulis	1744881	61380	6600461	0.974397	1809174	0.932996	3.403877	0.012745
genus	Microvirga	186650	187514	19451895	0.974869	3239328	0.532519	3.200553	0.011984
genus	Orrella	1921582	88451	11391858	0.971333	3466851	0.940700	3.091128	0.011574
genus	Protaetiibacter	2680004	34455	2880821	0.979738	1346652	0.803679	3.012325	0.011279
genus	Leclercia	83654	45848	4149758	0.977704	1292466	0.878025	2.821852	0.010566
genus	Aureimonas	414371	56997	5208490	0.977662	1663304	0.882720	2.764611	0.010352
genus	Arcobacter	28196	44037	4123414	0.977197	1437655	0.875621	2.728755	0.010217
genus	Qipengyuania	1855416	40827	4249423	0.976767	2367155	0.803284	2.604398	0.009752
genus	Frateuria	70411	55393	5746801	0.977721	2779387	0.821823	2.585348	0.009680
genus	Corynebacterium	1716	39695	3887819	0.976281	1334179	0.878160	2.575764	0.009645
genus	Agromyces	33877	42088	3588170	0.979616	1508436	0.831165	2.509222	0.009395
genus	Lysobacter	68	27759	2453049	0.979074	1282404	0.779528	2.497702	0.009352
genus	Sideroxyarcus	2943286	38374	3967662	0.975273	1415740	0.875383	2.453292	0.009186
genus	Brevefilum	2019482	42786	5827778	0.970459	2189048	0.900747	2.398008	0.008979
genus	Leucobacter	55968	35514	3978516	0.978641	2069717	0.798104	2.310318	0.008651
genus	Poseidonibacter	2321187	7603	756616	0.975751	285208	0.843238	2.238836	0.008383
genus	Blastochloris	59282	40728	3806462	0.977017	2601521	0.508433	2.208793	0.008271
genus	Slackia	84108	47429	5715099	0.972486	2266357	0.865986	2.187945	0.008192
genus	Ancylobacter	99	56672	5468741	0.976450	2061710	0.814442	2.174378	0.008142
genus	Gordonia	2053	60207	5702990	0.977165	2486940	0.802956	2.161045	0.008092
genus	Paracoccus	265	23674	2191244	0.977978	1505814	0.547720	2.152710	0.008061
genus	Gardnerella	2701	6141	589348	0.976512	235409	0.803463	2.014575	0.007543
genus	Devosia	46913	46928	4463494	0.976797	1837447	0.820773	1.994669	0.007469
genus	Pseudolabrys	556257	64456	6468166	0.975782	2716409	0.817943	1.947709	0.007293
genus	Desulfobulbus	893	48389	5707486	0.972902	2551055	0.822027	1.839148	0.006886
genus	Paenacidovorax	3051138	29835	2686891	0.977648	1216197	0.763529	1.686832	0.006316
genus	Rhizobacter	212743	54219	4821737	0.978191	3112327	0.546700	1.683600	0.006304
genus	Nakamurella	53460	54754	5001667	0.977475	2274397	0.764956	1.682229	0.006299
genus	Cellulomonas	1707	23112	1884359	0.980116	857295	0.745297	1.638420	0.006135
genus	Ornithinimicrobium	125287	28189	2422965	0.978922	1129164	0.744591	1.597935	0.005983
genus	Chenggangzhangella	2041902	47980	4628103	0.976301	2248970	0.745532	1.534213	0.005745
genus	Melaminivora	1649468	19243	1630911	0.979143	772853	0.723106	1.528039	0.005722
genus	Mongoliitalea	1511649	47017	6194072	0.970940	3275545	0.751256	1.420629	0.005319
genus	Desulfosarcina	2299	63330	7894890	0.971936	4415663	0.709300	1.268249	0.004749
genus	Geobacter	28231	30119	3571434	0.972764	2338940	0.564729	1.266342	0.004742
genus	Pseudothauera	2891324	21825	2153095	0.976118	1185113	0.678725	1.233096	0.004617
genus	Diaphorobacter	238749	7800	830777	0.975630	617677	0.639844	1.229152	0.004602
genus	Stackebrandtia	283810	49898	4856630	0.976351	2682195	0.671579	1.216022	0.004553
genus	Vibrio	662	25346	3165224	0.971875	845837	0.307238	1.151879	0.004313
genus	Simiaoa	2944193	25150	3270607	0.971068	1923877	0.670427	1.139732	0.004268
genus	Chondromyces	50	87957	9626918	0.974182	5608362	0.655720	1.125562	0.004215
genus	Isoalcanivorax	3020833	27776	2960684	0.974528	1757181	0.645244	1.087175	0.004071
genus	Clostridium	1485	38300	4640146	0.972657	3598851	0.410631	1.074643	0.004024
genus	Pulveribacter	2678886	10977	919833	0.979026	544196	0.600242	1.014566	0.003799
genus	Leisingera	191028	13791	1191699	0.976842	860998	0.138194	0.952081	0.003565
genus	Desulfoglaeba	361106	20319	2511512	0.971800	1648286	0.571555	0.870884	0.003261
genus	Ferrigenium	2249462	13200	1403575	0.974767	915221	0.564863	0.866268	0.003244
genus	Deefgea	400947	20002	2472960	0.972096	1635671	0.562773	0.850928	0.003186
genus	Kribbella	182639	31604	2854866	0.978016	1858139	0.535943	0.823518	0.003084
genus	Pararhodospirillum	1612157	19980	2224086	0.973888	1487388	0.531318	0.794477	0.002975
genus	Aquisediminimonas	2676781	17756	2169116	0.972292	1493883	0.535577	0.777658	0.002912
genus	Stenotrophomonas	40323	2513	289359	0.966221	18481	0.045582	0.767511	0.002874
genus	Nonomuraea	83681	34358	2899517	0.979207	1921995	0.506158	0.763706	0.002860
genus	Streptococcus	1301	8969	1078136	0.972599	744883	0.420871	0.736893	0.002759
genus	Paraconexibacter	2758920	20276	1764246	0.978315	1215091	0.491081	0.713022	0.002670
genus	Pseudooceanicola	1679449	16886	1738453	0.975058	133406	0.052467	0.704116	0.002636
genus	Sediminicoccus	1706033	20722	1960408	0.977044	1381053	0.481693	0.683764	0.002560
genus	Comamonas	283	15373	1490842	0.976993	1115885	0.404985	0.670555	0.002511
genus	Burkholderia	32008	7911	714108	0.978085	386670	0.315666	0.658622	0.002466
genus	Truepera	332248	14355	1511573	0.975072	1088636	0.466375	0.647733	0.002425
genus	Collimonas	202907	21514	2319812	0.974438	1669294	0.458965	0.640549	0.002398
genus	Arenimonas	490567	9006	800109	0.978182	583070	0.437180	0.599914	0.002246
genus	Sulfuritalea	1054211	13110	1337015	0.975407	992410	0.440294	0.593182	0.002221
genus	Pigmentiphaga	152267	23109	2586312	0.973642	1928095	0.435868	0.584665	0.002189
genus	Barnesiella	397864	11425	1428772	0.971857	1073311	0.434183	0.577977	0.002164
genus	Anaeromyxobacter	161492	6162	485599	0.980187	356822	0.399367	0.571084	0.002138
genus	Casimicrobium	2706000	15951	1776713	0.973726	1331489	0.419278	0.559476	0.002095
genus	Fusobacterium	848	2073	174397	0.978997	151776	0.204472	0.539520	0.002020
genus	Paraburkholderia	1822464	18722	1894770	0.975568	1157498	0.288050	0.474043	0.001775
genus	Gemmatimonas	173479	15067	1753144	0.973167	1390961	0.368755	0.464783	0.001740
genus	Rhizobium	379	9624	884271	0.977302	287762	0.131766	0.455624	0.001706
genus	Limnoglobus	2731450	29519	3305794	0.973577	2636655	0.363243	0.455428	0.001705
genus	Magnetospirillum	13134	11382	1188048	0.975349	1065033	0.182824	0.450699	0.001688
genus	Sutterella	40544	8873	1101507	0.971687	879635	0.353168	0.442248	0.001656
genus	Caulobacter	75	9697	953980	0.975909	758155	0.339697	0.437239	0.001637
genus	Vescimonas	2892396	6610	744341	0.973149	401126	0.234596	0.435394	0.001630
genus	Brevundimonas	41275	7221	662219	0.977339	573404	0.252959	0.424188	0.001588
genus	Syntrophobacter	29526	14107	1802315	0.971528	1461392	0.334858	0.412976	0.001546
genus	Sphingobacterium	28453	11059	1407677	0.971307	282205	0.082635	0.412746	0.001545
genus	Tsuneonella	2800686	7894	867274	0.973829	712722	0.317903	0.407171	0.001525
genus	Usitatibacter	2803845	11225	1088715	0.976560	878432	0.327112	0.405417	0.001518
genus	Frankia	1854	8918	773992	0.978173	626729	0.318221	0.393243	0.001472
genus	Lachnoclostridium	1506553	8770	1099863	0.971827	900559	0.321684	0.392877	0.001471
genus	Nitrosomonas	914	5972	757374	0.971442	622333	0.308784	0.376506	0.001410
genus	Terricaulis	2768684	9492	1048245	0.974250	870853	0.301679	0.363131	0.001360
genus	Ligilactobacillus	2767887	4902	456186	0.969517	101915	0.021774	0.358381	0.001342
genus	Nocardia	1817	11647	1094262	0.977174	908207	0.287266	0.346225	0.001296
genus	Kaistella	2782231	5510	609794	0.957029	263274	0.147948	0.344595	0.001290
genus	Butyricimonas	574697	9090	1056908	0.972734	888244	0.281012	0.334408	0.001252
genus	Hartmannibacter	1572860	9858	1122483	0.972574	86626	0.025330	0.328224	0.001229
genus	Klebsiella	570	142	13910	0.924670	6024	0.043504	0.315788	0.001182
genus	Halomonas	2745	6234	628482	0.975973	543538	0.235091	0.291902	0.001093
genus	Pseudonocardia	1847	4943	398153	0.979930	338378	0.244387	0.287630	0.001077
genus	Aquibium	2911176	8956	845476	0.976769	727197	0.240775	0.281337	0.001053
genus	Aquirhabdus	2824158	6950	914352	0.971361	801078	0.237429	0.271002	0.001015
genus	Luteolibacter	518753	9878	1181756	0.972477	1032392	0.234686	0.269487	0.001009
genus	Brochothrix	2755	4393	573487	0.969698	210322	0.050927	0.265429	0.000994
genus	Rhodoferax	28065	7410	705270	0.976414	609969	0.221895	0.256634	0.000961
genus	Citrobacter	544	411	40422	0.933485	18083	0.041372	0.249378	0.000934
genus	Methylobacterium	407	6785	704132	0.975024	605899	0.142672	0.248795	0.000932
genus	Serratia	613	2894	267686	0.975098	60844	0.043924	0.247481	0.000927
genus	Aquabacterium	92793	5344	539938	0.975364	199261	0.087374	0.236758	0.000887
genus	Phytobacter	447792	306	31252	0.946086	11664	0.059606	0.229179	0.000858
genus	Microbacterium	33882	3692	313593	0.978802	277863	0.141646	0.228466	0.000855
genus	Halopseudomonas	2901189	5195	554422	0.974343	497258	0.189369	0.225912	0.000846
genus	Mannheimia	75984	1892	179882	0.976338	165058	0.122625	0.225599	0.000845
genus	Thioalkalivibrio	106633	4445	437381	0.976279	384249	0.197025	0.224289	0.000840
genus	Luteimonas	83614	2596	219219	0.979287	194943	0.174709	0.223895	0.000838
genus	Bibersteinia	476528	3195	375001	0.965595	206545	0.034196	0.222820	0.000834
genus	Paralysiella	2898489	3931	442446	0.973211	395799	0.196321	0.219458	0.000822
genus	Micropruina	116071	4907	476873	0.975826	423683	0.189241	0.212998	0.000798
genus	Legionella	445	5105	678490	0.971106	307073	0.095886	0.211951	0.000794
genus	Paludisphaera	1763521	9277	983810	0.974684	892357	0.163523	0.180282	0.000675
genus	Geoalkalibacter	392332	4592	542089	0.973866	516537	0.103391	0.177557	0.000665
genus	Bradyrhizobium	374	4181	385985	0.977171	349597	0.147155	0.173780	0.000651
genus	Shinella	323620	1572	134926	0.977441	95883	0.116392	0.170407	0.000638
genus	Acinetobacter	469	2367	258454	0.941267	101936	0.006442	0.166804	0.000625
genus	Azospirillum	191	4824	443362	0.977227	335546	0.097320	0.165516	0.000620
genus	Yersinia	629	3079	273896	0.978134	252773	0.098704	0.165276	0.000619
genus	Solibaculum	2842531	2602	342040	0.971192	315506	0.149829	0.162430	0.000608
genus	Desulfovibrio	872	3907	446057	0.973169	411479	0.147549	0.161517	0.000605
genus	Haliangium	162027	9373	920234	0.975662	838249	0.145759	0.160015	0.000599
genus	Butyrivibrio	830	2461	325977	0.968825	42223	0.020661	0.159513	0.000597
genus	Deinococcus	1298	3972	374976	0.976346	177637	0.074742	0.158728	0.000594
genus	Venatoribacter	2893036	2761	306070	0.973873	283315	0.131598	0.153553	0.000575
genus	Pseudobdellovibrio	2862745	2764	374558	0.971265	347011	0.139400	0.150466	0.000563
genus	Luteipulveratus	745364	4949	497202	0.975761	459665	0.137153	0.148353	0.000555
genus	Rhodobaca	119541	3756	433569	0.973242	231305	0.078461	0.147071	0.000551
genus	Xanthomonas	338	554	72316	0.969126	55190	0.054813	0.145015	0.000543
genus	Leptothrix	88	2847	249919	0.978536	232103	0.122948	0.132386	0.000496
genus	Pantoea	53335	3594	453581	0.971938	382197	0.109855	0.130957	0.000490
genus	Novosphingobium	165696	2220	227567	0.975625	213362	0.114506	0.122142	0.000457
genus	Thauera	33057	569	59728	0.974762	56068	0.109531	0.117103	0.000438
genus	Actinoplanes	1865	4438	388919	0.978586	362063	0.108513	0.116570	0.000436
genus	Dialister	39948	117	14687	0.970904	13382	0.102408	0.112395	0.000421
genus	Actinopolymorpha	117156	4045	387896	0.976557	365621	0.101468	0.107650	0.000403
genus	Azorhizobium	6	3051	294425	0.976692	278074	0.097084	0.102792	0.000385
genus	Myxococcus	32	4239	393329	0.976998	369772	0.093743	0.099715	0.000373
genus	Gudongella	2692382	1563	209908	0.971542	198863	0.093248	0.098427	0.000369
genus	Saccharothrix	2071	4261	376687	0.978675	354733	0.091866	0.097995	0.000367
genus	Enterobacter	547	90	9066	0.880325	3439	0.027314	0.097860	0.000366
genus	Limosilactobacillus	2742598	1269	163955	0.967624	84904	0.029571	0.095294	0.000357
genus	Sulfurimicrobium	2772198	2194	243098	0.974023	230754	0.088402	0.093131	0.000349
genus	Phreatobacter	1632780	1947	173156	0.978277	164433	0.083335	0.087756	0.000329
genus	Bacteroides	816	2274	247699	0.969703	149714	0.039048	0.085101	0.000319
genus	Erwinia	551	615	68641	0.960560	59902	0.018905	0.084440	0.000316
genus	Pseudopedobacter	1649482	2536	327734	0.971188	315902	0.078711	0.081659	0.000306
genus	Pseudocitrobacter	1504576	1591	158280	0.975318	151453	0.075984	0.079409	0.000297
genus	Intestinimonas	1392389	1599	200434	0.968292	164822	0.048377	0.076101	0.000285
